"","Feature_ID","OTU_ID","SUM","CK_1","CK_2","CK_3","CK_4","CK_5","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"3087","b5424ad2c00fe264665491d3c9ed558b","OTU3095",919611.719414358,0,0,0,0,0,0,0,0,0,0,0,919611.719414358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3088","b54c1720a59b2a1aadce4a36a78b7893","OTU995",23238645.9524595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213182.80571074,0,0,0,0,0,11034622.6433536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6990840.50339514,0,0,0,0,0,0,0,0,0,0,0,0,0
"3089","b55de955f800450d0fca61f9e8ccc1b6","OTU5312",663226.526124339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663226.526124339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3090","b570e28ec09ddf9dd7299a396847da8a","OTU2752",991909.1857877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991909.1857877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3091","b5726355b43056dd0df9b4dd7f07d0ff","OTU1710",10164070.8954053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8309441.49216418,0,0,0,0,0,1854629.40324107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3092","b57917080e1acc3d58bb83e26e8a808e","OTU3943",1287937.08558408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287937.08558408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3093","b59072106a15331d8e6d8e950b9ce774","OTU3375",6339957.15615118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6339957.15615118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3094","b59b1a56296556d996c1b2e7a376a520","OTU1296",7727489.69790237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791403.40085785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5936086.29704452,0,0,0,0,0,0,0,0,0,0
"3095","b5a026772d2e7355f1060a201f05e358","OTU497",73939681.1178462,0,0,0,0,0,0,0,0,1937891.33372592,0,0,5908151.60042209,0,0,3451843.9665412,0,0,0,6593997.38726592,10478440.7279933,0,4068094.99027536,0,3187822.2008518,4019022.12482522,3985053.26972694,0,1837081.95744073,0,5016816.05560032,5455036.67366545,6957550.52894212,0,2825886.81746553,2624319.08038814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5592672.40271611,0,0,0,0,0,0,0,0,0,0,0,0,0
"3096","b5ada0186c4370cc8a548dfdcd314190","OTU1087",20909454.6254842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14922596.8377976,5986857.78768662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
