Feature_ID,OTU_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
078570c6a13a188b955ce65e786e2ecd,OTU3241,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Luteimonas,genus,0.87,,,,,,
079070bd176fe29a77881a66d92a95d5,OTU533,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Sinobacteraceae,family,1,Steroidobacter,genus,0.93,,,,,,
07992c0c41ffb0a2bdfb33769931dcc2,OTU4281,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.98,Alphaproteobacteria,class,0.97,Rhodospirillales,order,0.63,Rhodospirillaceae,family,0.47,Nitrospirillum,genus,0.18,,,,,,
07992ffe57cee2dc3a5610b4476f8e5d,OTU1180,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Chiayiivirga,genus,0.58,,,,,,
07bc6143551e38126cbac2eb9c5f5a51,OTU174,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Marmoricola,genus,0.75
07e3e4ae3dbfbd9c157363f3a1123e30,OTU5170,Root,rootrank,1,Bacteria,domain,0.99,Chloroflexi,phylum,0.47,Ktedonobacteria,class,0.25,Ktedonobacterales,order,0.25,Thermosporotrichaceae,family,0.16,Thermosporothrix,genus,0.16,,,,,,
07faff636b983049455d611d741b32b7,OTU658,Root,rootrank,1,Bacteria,domain,0.99,Chloroflexi,phylum,0.7,Thermomicrobia,class,0.21,Sphaerobacteridae,subclass,0.21,Sphaerobacterales,order,0.21,Sphaerobacterineae,suborder,0.21,Sphaerobacteraceae,family,0.21,Nitrolancea,genus,0.21
080887901113ec3232fe175c4af8bd63,OTU2536,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.99,Actinobacteria,class,0.99,Acidimicrobidae,subclass,0.9,Acidimicrobiales,order,0.9,Acidimicrobineae,suborder,0.9,Iamiaceae,family,0.7,Aquihabitans,genus,0.69
0808a7997d842a41cc7955ce9c8bf55a,OTU2080,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,1,,,,,,
0819e0a1634f281ab0bd09b78e3e3f00,OTU2066,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp7,class,1,Gp7,genus,1,,,,,,,,,,,,
081a3f0e74094ef210b509d7cc80522e,OTU4676,Root,rootrank,1,Bacteria,domain,1,Parcubacteria,phylum,1,Parcubacteria_genera_incertae_sedis,genus,1,,,,,,,,,,,,,,,
0821b0f56519618998efe45c3bf84980,OTU5324,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Lysobacter,genus,0.46,,,,,,
08325c9540fb28ad7aed3d7ad0c52e72,OTU5435,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.89,Burkholderiales,order,0.67,Alcaligenaceae,family,0.32,Basilea,genus,0.21,,,,,,
083723d2db1efaf02c08b4e04bb97ca3,OTU836,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Gp4,genus,1,,,,,,,,,,,,
084de4e8612380cb5e3be0fe0d821c32,OTU3895,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,0.98,Cytophagales,order,0.98,Flammeovirgaceae,family,0.71,Imperialibacter,genus,0.66,,,,,,
0858bbec5366dea745eeb677db936d82,OTU1912,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Chryseolinea,genus,1,,,,,,,,,
08634c292f44884212f6ad22bf203f5b,OTU3152,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.8,Anaerolineae,class,0.63,Anaerolineales,order,0.63,Anaerolineaceae,family,0.63,Bellilinea,genus,0.25,,,,,,
0872511886cd6f724521adf8d75fa180,OTU1141,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Aridibacter,genus,1,,,,,,,,,,,,
0883077058d83a2cfe449aef4cb5f51e,OTU350,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Nitrosomonadales,order,0.46,Nitrosomonadaceae,family,0.46,Nitrosospira,genus,0.46,,,,,,
08860176ae3c731128a59f4c1c6b6b1b,OTU301,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Ramlibacter,genus,0.95,,,,,,
088919daf4b9a10b3a90761c83e1f039,OTU2551,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiales_incertae_sedis,family,0.7,Aquabacterium,genus,0.43,,,,,,
0891dbf6b30f0674d0b521a37bfd1d72,OTU1753,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Kribbella,genus,1
0893b6eb2cbbe4c5d701dcd8078c72eb,OTU1713,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Opitutae,class,1,Opitutales,order,1,Opitutaceae,family,1,Opitutus,genus,1,,,,,,
08a966d72d4c87c6a7f10f75b4c85cd5,OTU5081,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,0.61,Sphingobacteriales,order,0.61,Chitinophagaceae,family,0.61,Ferruginibacter,genus,0.21,,,,,,
08ac6ca66f4d673f827cc4190c6446a1,OTU4745,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Methylophilales,order,0.94,Methylophilaceae,family,0.94,Methylotenera,genus,0.89,,,,,,
08f3319558e778680b1ec2596407ace0,OTU3163,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,1,Planctomycetia,class,1,Planctomycetales,order,1,Planctomycetaceae,family,1,Pirellula,genus,1,,,,,,
09184eff784efc7f007fef6355539f60,OTU4009,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,0.98,Family XIII,family,0.36,GpXIII,genus,0.36,,,,,,,,,
092b87eea5c5ba74fef3b8a918b46bda,OTU4180,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Microbacteriaceae,family,1,Leifsonia,genus,0.4
095247b51d22517b1ca705340ef7092a,OTU4668,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
0966739e7c1b17f56a1b85c2df5b7553,OTU5388,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.98,Burkholderiales,order,0.96,Comamonadaceae,family,0.89,Curvibacter,genus,0.4,,,,,,
097b7d0a5eed03fe2f4edb246cb6de39,OTU1858,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,0.82,Cyanobacteria,class,0.81,Family XIII,family,0.65,GpXIII,genus,0.65,,,,,,,,,
0982dce95e3b199b86063b74a0909bb8,OTU4105,Root,rootrank,1,Bacteria,domain,1,Parcubacteria,phylum,0.94,Parcubacteria_genera_incertae_sedis,genus,0.94,,,,,,,,,,,,,,,
098b3a6aa4b222cdc102c740cc47edc3,OTU2845,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiaceae,family,1,Kaistia,genus,1,,,,,,
09a47c29074da02dfdf725eb1138d15a,OTU1744,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.38,Negativicutes,class,0.13,Selenomonadales,order,0.13,Veillonellaceae,family,0.13,Sporolituus,genus,0.13,,,,,,
09a9ba203e40276137adbcb2ea4d73ee,OTU3862,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Flammeovirgaceae,family,0.98,Fulvivirga,genus,0.85,,,,,,
09b8dc8d4db471868d0329599c8baa77,OTU4098,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.8,Anaerolineae,class,0.79,Anaerolineales,order,0.79,Anaerolineaceae,family,0.79,Longilinea,genus,0.29,,,,,,
09cc1ffa795319aff4a99fa089796d6a,OTU2775,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Methylophilales,order,1,Methylophilaceae,family,1,Methylotenera,genus,0.92,,,,,,
09ddce08a161488b795253df8be60b91,OTU453,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,0.57,Acidobacteria_Gp16,class,0.55,Gp16,genus,0.55,,,,,,,,,,,,
09e8d57809412d2c9f40b573548772d8,OTU1341,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Subdivision3,class,1,Subdivision3_genera_incertae_sedis,genus,1,,,,,,,,,,,,
09ecbae939a09f43c749ad17bd3e63e4,OTU597,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,0.73,Sphingobacteriales,order,0.73,Saprospiraceae,family,0.51,Phaeodactylibacter,genus,0.49,,,,,,
09f265dc4ec8d553fbdda9800ba201fc,OTU4812,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Spartobacteria,class,0.98,Spartobacteria_genera_incertae_sedis,genus,0.9,,,,,,,,,,,,
09f9de8dcace51eeed3a7b5088d11e7c,OTU1360,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Pseudomonadales,order,1,Pseudomonadaceae,family,1,Cellvibrio,genus,1,,,,,,
09ff89c266184d64e9bc42aa5a1f6616,OTU3310,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Acidimicrobidae,subclass,0.98,Acidimicrobiales,order,0.98,Acidimicrobineae,suborder,0.98,Acidimicrobineae_incertae_sedis,family,0.74,Aciditerrimonas,genus,0.74
0a0b4d06bf53b6368aa5b24739e76893,OTU3069,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Pseudonocardineae,suborder,1,Pseudonocardiaceae,family,1,Pseudonocardia,genus,1
0a10a317507fe852913a3b1936e05054,OTU496,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhodobiaceae,family,0.93,Methyloceanibacter,genus,0.56,,,,,,
0a31b6d1035f0ff0fd51ec48b34256f7,OTU845,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
0a3f094f0e296f9463a1ccced00e70fc,OTU4907,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,0.25,Acidobacteria_Gp1,class,0.21,Acidipila,genus,0.15,,,,,,,,,,,,
0a42a3b934ef66e036b716629255af96,OTU4618,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Nannocystineae,suborder,1,Nannocystaceae,family,0.99,Pseudenhygromyxa,genus,0.67,,,
0a512fe4bad2628349cc481b66457f9f,OTU1255,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.28,Bacilli,class,0.28,Bacillales,order,0.28,Thermoactinomycetaceae 1,family,0.28,Desmospora,genus,0.15,,,,,,
0a6c95c6a4f8137a226ae88108203af1,OTU3510,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Sediminibacterium,genus,1,,,,,,
0a73737724af98330cf91f04bd6c7214,OTU4949,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.18,Gemmatimonadetes,class,0.18,Gemmatimonadales,order,0.18,Gemmatimonadaceae,family,0.18,Gemmatimonas,genus,0.18,,,,,,
0a7f62d9ed89fe1b2cda8713a37987ff,OTU1260,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Terrimonas,genus,0.82,,,,,,
0a82e1adcb2c5062e8ccf5ab555ee85d,OTU3897,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.57,Bacilli,class,0.31,Bacillales,order,0.31,Thermoactinomycetaceae 1,family,0.2,Geothermomicrobium,genus,0.08,,,,,,
0a88141f2173fb589e355f91be66210d,OTU4857,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.99,Flavobacteriia,class,0.45,Flavobacteriales,order,0.45,Flavobacteriaceae,family,0.34,Ornithobacterium,genus,0.18,,,,,,
0a8f178dfb8da47b79d1197d09388268,OTU30,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Intrasporangiaceae,family,1,Terrabacter,genus,1
0a9448058f306653e2b5ac6248213734,OTU3608,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.83,Deltaproteobacteria,class,0.7,Syntrophobacterales,order,0.21,Syntrophaceae,family,0.17,Desulfomonile,genus,0.15,,,,,,
0a9e31bf1d26e202cca27580fca4e217,OTU1656,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.67,Chloroflexia,class,0.5,Herpetosiphonales,order,0.36,Herpetosiphonaceae,family,0.36,Herpetosiphon,genus,0.36,,,,,,
0aa0f019236dbbe61daf59e11e60f7d6,OTU2068,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,1,,,,,,,,,
0aa4e5efdec532483ed7ee5ce852ce27,OTU5098,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Parafilimonas,genus,1,,,,,,
0aa5c9fffb129f93e58098dbb68ba169,OTU2644,Root,rootrank,1,Bacteria,domain,0.99,Firmicutes,phylum,0.47,Clostridia,class,0.27,Clostridiales,order,0.21,Proteinivoraceae,family,0.04,Proteinivorax,genus,0.04,,,,,,
0aaf441ab2ac8dbfbf6c8099c269b6ca,OTU3429,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.62,Ktedonobacteria,class,0.33,Ktedonobacterales,order,0.33,Ktedonobacteraceae,family,0.33,Ktedonobacter,genus,0.33,,,,,,
0abfcbd8fa0a985fb845ce2857f4e1f9,OTU31,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiaceae,family,0.99,Ensifer,genus,0.99,,,,,,
0ac359afe92ba41daff95e5fcf3ff470,OTU3399,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Aridibacter,genus,0.99,,,,,,,,,,,,
0afabeabedf1563c8db2087543e1d5f8,OTU1289,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Catellatospora,genus,0.55
0b0927cef90bfb80e3474084ee71852c,OTU5335,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.95,Burkholderiales,order,0.94,Comamonadaceae,family,0.93,Hydrogenophaga,genus,0.45,,,,,,
0b0ebaec46cb1e09c15a343c41b8f6c4,OTU4579,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,0.95,Sphingobacteriia,class,0.92,Sphingobacteriales,order,0.92,Rhodothermaceae,family,0.83,Rubrivirga,genus,0.7,,,,,,
0b1192e219f691685f0dbb390d364572,OTU4540,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Legionellales,order,1,Coxiellaceae,family,1,Aquicella,genus,1,,,,,,
0b15575b7e2ff46de1ec049e073a19cd,OTU937,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Sinobacteraceae,family,1,Povalibacter,genus,0.68,,,,,,
0b41d5f300ee3ee64296b20338505570,OTU2100,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micromonosporineae,suborder,1,Micromonosporaceae,family,1,Actinoplanes,genus,0.97
0b442160aeff63a2e69cabe8c8d0fdb5,OTU3008,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Nocardioides,genus,0.99
0b47be0b871c751e61b6f727644481f9,OTU5248,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Ferruginibacter,genus,0.35,,,,,,
0b571d7ab16676369cd54625a6144ad9,OTU2283,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,0.99,Rubrobacteridae,subclass,0.99,Solirubrobacterales,order,0.97,Conexibacteraceae,family,0.62,Conexibacter,genus,0.62,,,
0b63322af8fa0344f223c429a00c53fd,OTU1913,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Sphingobacteriaceae,family,1,Mucilaginibacter,genus,1,,,,,,
0b672e167673dea3bca683e69cba2256,OTU1764,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,0.83,Burkholderiales,order,0.83,Alcaligenaceae,family,0.07,Azohydromonas,genus,0.07,,,,,,
0b78867f952f2ca2397febdaa3dfdb2d,OTU3764,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Niastella,genus,0.81,,,,,,
0b95784c588215ae46f85aa8df5b9228,OTU3175,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Flammeovirgaceae,family,1,Imperialibacter,genus,1,,,,,,
0bbda372c0b7e5140e8bed6af32e8955,OTU4483,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,0.99,Xanthomonadaceae,family,0.99,Luteimonas,genus,0.48,,,,,,
0bc99108f4154c0fa34d34431fd2a480,OTU343,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingobium,genus,0.71,,,,,,
0bd51c2b11edb38adedc8d106bbb7f9f,OTU3335,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
0bd5368aed5b117fa1645a3148f8def8,OTU4699,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiaceae,family,1,Burkholderia,genus,1,,,,,,
0beb758b85c4a686b4ce387bac887ac8,OTU2261,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Alteromonadales,order,0.51,Alteromonadaceae,family,0.42,Saccharophagus,genus,0.33,,,,,,
0c0294e2deaede7b48eca95471e9d8ee,OTU2528,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.96,Gemmatimonadetes,class,0.96,Gemmatimonadales,order,0.96,Gemmatimonadaceae,family,0.96,Gemmatimonas,genus,0.96,,,,,,
0c0d4454986c4f2775fb3168c7deda8f,OTU3800,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp1,class,1,Gp1,genus,1,,,,,,,,,,,,
0c0fc39b2485a71f59518fdaa6bacf17,OTU4838,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiales_incertae_sedis,family,0.62,Piscinibacter,genus,0.23,,,,,,
0c136bd23ac35091af7154d9c25fa8ec,OTU1041,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.71,Clostridia,class,0.47,Halanaerobiales,order,0.3,Halanaerobiaceae,family,0.3,Halothermothrix,genus,0.3,,,,,,
0c16c306adcca8c64d817d9f12f77463,OTU1707,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Subdivision3,class,0.98,Subdivision3_genera_incertae_sedis,genus,0.85,,,,,,,,,,,,
0c1f109cddb55cbca72872d49d0474da,OTU4928,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,0.87,Cyanobacteria,class,0.87,Family IV,family,0.87,GpIV,genus,0.87,,,,,,,,,
0c356458066cf418bc6d85730110bea6,OTU4228,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,0.94,Brucellaceae,family,0.59,Mycoplana,genus,0.59,,,,,,
0c4050533038555ce2d941c801be2909,OTU190,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Aridibacter,genus,0.96,,,,,,,,,,,,
0c4054a10300d25ab97297486d89ad3a,OTU3565,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Xanthobacteraceae,family,0.97,Starkeya,genus,0.49,,,,,,
0c457766cb8f9280f31e57ac199585d7,OTU6,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Micrococcaceae,family,1,Arthrobacter,genus,1
0c5aad8357bf8807e6e250de90b0b7d8,OTU4152,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Nocardioides,genus,1
0c5c5c44fe8be45941cd4433fc16b91c,OTU880,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.61,Negativicutes,class,0.27,Selenomonadales,order,0.27,Veillonellaceae,family,0.27,Sporolituus,genus,0.25,,,,,,
0c648456d582c7fe24bf871a392ee631,OTU52,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Pseudonocardineae,suborder,1,Pseudonocardiaceae,family,1,Amycolatopsis,genus,1
0c6f8e3cb66947204cae236072a04a74,OTU936,Root,rootrank,1,Bacteria,domain,1,Cyanobacteria/Chloroplast,phylum,1,Cyanobacteria,class,1,Family XIII,family,0.74,GpXIII,genus,0.74,,,,,,,,,
