"","Feature.ID","ID","ID2","ID3","Taxon","Taxon.1","SUM","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","CK_1","CK_2","CK_3","CK_4","CK_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"pOTU770","cf64f6477c9c0c8fb84fc79c172623e5","pOTU770","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",27071534.1958653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050323.88415022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU378","cf7a635e9e73a8c2136a533c5ea9da7e","pOTU378","","","Bacteria;Proteobacteria;Alphaproteobacteria","Unassigned",31199811.6396639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413253.587105719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4959461.32278481,0,0,2571347.72364925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930514.80725432,0,0,0,0,0,0,0,2178956.1483109,0,0,2211157.29416877,0,2266183.57657626,0,1963094.66321134,0,0,1506722.7866901
"pOTU2097","cf90fec0e5ced51253ce8cc41e45e98e","pOTU2097","rOTU486","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium","Unassigned",2723695.18538863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723695.18538863,0,0,0,0,0,0,0,0,0,0
"pOTU2098","cfaef0edf0b3e42b308170eb4aef256e","pOTU2098","rOTU487","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",3235205.77959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235205.77959431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2346","cfb0a7a6b6902b11f1b37445cf65076a","pOTU2346","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_jaspsi;","Unassigned",231450.04050834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231450.04050834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1362","cfbca2843e31e41b00443db44a73b79f","pOTU1362","","","Bacteria;Proteobacteria","Unassigned",1681362.00842755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681362.00842755,0,0,0,0,0
"pOTU2021","cfe4afb3a4286c90bdf5741d6e6652c4","pOTU2021","rOTU476","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",3505845.64563179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU869","cfe7d9274359a0db7532501c57dd867c","pOTU869","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",7120592.71822322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658535.25810544,0,2499012.01867634,0,0,0,0,0,0
"pOTU2175","cfefef6f3a701e05acecdf07938d66f5","pOTU2175","rOTU497","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",445323.317945384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445323.317945384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU296","d01f77184bdfb409fec6f910592bd609","pOTU296","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella_sp.;","Unassigned",51283644.5553069,0,0,0,0,0,0,0,0,0,1307053.61379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084262.26582278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5778342.77036866,0,0,0,0,0,4766075.23009759,0,0,0,0,5317070.51621088,10871523.3629964,0,2266183.57657626,0,2114101.94499683,0,0,0
"pOTU814","d024184e8d77c94aab53a4dd6ec02949","pOTU814","","","Bacteria;Proteobacteria","Unassigned",4889929.70712447,0,0,0,2753694.58107586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136235.1260486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1314","d083ade1467c8ba050542a2fa8489111","pOTU1314","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",4506578.03559888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942258.404794211,0,0,0,0,0,0,921315.539236986,0,365513.480092946,0,0,0,0,0
"pOTU1951","d0dabbe9e9e1881c4d3e551d94fcb153","pOTU1951","rOTU459","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",759559.382437259,0,559757.189686814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1452","d0ec64096e009535852d7fda89b3d885","pOTU1452","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",3531593.8026597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531593.8026597,0,0
"pOTU1600","d0f167545f80e36497309e8e643e8b05","pOTU1600","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae","Unassigned",2547074.05106043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2022","d1181ea82be65708befeca352abba063","pOTU2022","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",1285547.56458205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU368","d1513cd3c24418b24de0fef7d1916076","pOTU368","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_zucineum;","Unassigned",38513367.6134146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751990.56962025,0,0,0,0,0,0,0,0,0,0,0,4287679.40257344,0,0,0,0,0,0,0,0,0,0,9382096.76082349,0,0,7112719.42480418,0,0,0,0,0,3844633.87488667,0,0,5134247.58070658,0,0,0
"pOTU2626","d15a08dbad7abe51c96a806ac72989bd","pOTU2626","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_minatitlanensis;","Unassigned",292437.4718076,0,0,0,0,0,0,0,0,0,0,0,292437.4718076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU389","d18efec3f07097290ff5d277a3ba0dbf","pOTU389","rOTU116","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",17656963.1150529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488574.91658817,0,0,0,0,1451335.93697195,0,0,0,0,0,4187965.92809499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4678572.54518971,0,0,0,0,3850513.78820804
"pOTU1403","d1c2835a039f74c2991cff7b69638eef","pOTU1403","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",3616393.74811917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616393.74811917,0
"pOTU1813","d1d0aeab8ce641453430e1735df07dae","pOTU1813","rOTU429","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",1717664.76126126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU363","d1f9e4b64b986e72b4b39e814f644672","pOTU363","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium","Unassigned",38019833.87105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928432.28710364,2067749.64519312,0,0,1315848.52833461,0,0,2186224.73497981,0,0
"pOTU639","d22002ff2b543e810315c7a933eab9fc","pOTU639","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",24011191.0653246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14758927.1209421,0,7195185.76546311,0,2057078.1789194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2099","d222c3521218fb1a3e458a93fa9bbbc3","pOTU2099","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",628259.865073742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628259.865073742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2705","d227b67acc5b1abc36e6618a768e68de","pOTU2705","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",331829.895218614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU644","d23d354e29bbf658d6d231b04b730272","pOTU644","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",11143169.5971901,0,0,0,0,1388699.06405042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3489971.60674583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264498.92639385,0,0,0,0,0,0,0,0,0,0
"pOTU2516","d24be4e6f78446ba5802269d925ed851","pOTU2516","rOTU555","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_stylosanthis;","Unassigned",738482.0161404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738482.0161404,0,0,0,0,0,0,0,0
"pOTU2424","d26d67247a42245da8f8004c124672c5","pOTU2424","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",701207.7624993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1090","d2749c6b0fe7ce7285d0e84e27c435bd","pOTU1090","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",5132531.14302416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897421.270306069,0,0,0,0,0,0,0,2482090.46646984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU150","d28e8a7775f57f22fcfa14e97c0777d0","pOTU150","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas","Unassigned",156738780.922392,0,1306100.10926923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5399830.21966342,0,595157.247021446,0,0,1385450.32249675,11895119.3479483,0,0,8375931.85618998,0,0,6558354.95514051,0,0,9853546.88518116,8185985.5913556,14340967.1396035,0,0,9705617.33878293,0,10632013.9748331,0,0,0,0,8123302.1775444,6264945.66681151,8650426.21849501,4166853.67305958,0,4379211.17177914,2858909.26881976,0,0
"pOTU1404","d29058cebcbfe6bc114b44f501b6774e","pOTU1404","","","Bacteria;Proteobacteria","Unassigned",2193329.82924969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193329.82924969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU131","d3655c8f060a19bbc7ad251564b41d03","pOTU131","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Ancylobacter;Ancylobacter_rudongensis;","Unassigned",192015588.036973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379023.86958966,6033266.50352887,1533892.8972169,22734672.1810871,4225796.9939722,4542511.99659248,5100942.74288707,3233196.61478772,0,3900362.30871754,0,0,0,0,0,0,0,3829925.84412533,0,0,0,0,4975103.91187973,0,657924.264167303,16496669.9775952,0,0,0,17913259.7973156
"pOTU1492","d375d1b0217eb0e333f079d2d986d446","pOTU1492","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_koreensis;","Unassigned",3844633.87488667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844633.87488667,0,0,0,0,0,0
"pOTU980","d3896d5a7929d3c62e6e48bf150b00b9","pOTU980","","","Bacteria;Proteobacteria;Betaproteobacteria","Unassigned",5426069.75835544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU371","d39a38c09d5e750b39a5dfe03d3af4d5","pOTU371","rOTU110","srOTU29","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_japonicum;","Bradyrhizobium_japonicum",22143128.4897027,0,0,0,0,0,8854482.89678203,0,0,0,0,0,0,0,0,0,0,0,0,0,1538089.29075499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3692410.080702,0,0,0,0,0,0,0,3013445.5733802
"pOTU439","d3a5eb78661fab1f114d3e04bf242db3","pOTU439","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",25201802.0776952,759596.286512717,746342.919582418,0,0,0,0,0,0,0,1493775.55862568,0,0,0,2594763.5684151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001592.4556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967636.56369667,0,2462095.18550914,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU616","d3adfac10676e67e3a7f85ecfe3e7e1d","pOTU616","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",20942893.347333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975103.91187973,0,0,0,0,0,0,0
"pOTU2100","d3d515e70798b003a8bf3f578bcbc944","pOTU2100","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",474884.234365574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2347","d3f173f441abbe791c02107109a7ed3c","pOTU2347","rOTU529","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",346362.580624187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346362.580624187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1111","d407cb6459b17245a4249f7820062d96","pOTU1111","rOTU286","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Neorhizobium;","Unassigned",5387477.13614476,0,1181709.62267216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205767.5134726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2425","d42f68d365680a2f62703fa4fc8287bf","pOTU2425","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",663659.790437228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1493","d46550712263e0274bffca4cc1083a3a","pOTU1493","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",1161068.74957756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161068.74957756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2627","d4658d386869390c1d20d51feb6bb60a","pOTU2627","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",275389.732569031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275389.732569031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2023","d468539b21d31e2208675e8fe38d6d94","pOTU2023","rOTU477","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_sp.;","Unassigned",1216709.61580159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU743","d47d3c8adb9413f46e58e0c2421021c2","pOTU743","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium","Unassigned",20508910.4361902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1265","d4bc5eb3658208fd7293628ec7b731cf","pOTU1265","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis_sp.;","Unassigned",3988121.53276395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988121.53276395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU310","d4cb573231b1f2be8f49173924e998d8","pOTU310","rOTU93","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_alamii;","Unassigned",31620035.802547,0,0,0,0,0,1791978.6814916,0,0,0,0,0,0,0,0,3763994.61879488,0,0,0,0,0,0,0,0,0,0,0,0,0,1065514.36497326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8836374.37276158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9028892.28452246,0,5263394.11333842,0,0,0,0,0
"pOTU2774","d4d839273839ec096eaee86b59f553a1","pOTU2774","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis_sp.;","Unassigned",292896.377326823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
